Site_Duration	PurchaseRates	ExitRates	VisitorType	Weekend
1384.5	0.010344828	0.034482759	Returning_Visitor	FALSE
2101.733333	0.010526316	0.028070175	Returning_Visitor	FALSE
156	0.06	0.1	Returning_Visitor	TRUE
2720.7	0.017506494	0.031513142	Returning_Visitor	TRUE
116.6666667	0	0.006666667	Returning_Visitor	FALSE
4541.925	0.013114754	0.031399948	Returning_Visitor	FALSE
355	0	0.016666667	New_Visitor	FALSE
1014.833333	0.011764706	0.048529412	Returning_Visitor	FALSE
182.4166667	0	0.0375	Returning_Visitor	TRUE
122.5	0.011111111	0.077777778	Returning_Visitor	FALSE
278	0	0.066666667	Returning_Visitor	FALSE
197	0	0.06	Returning_Visitor	TRUE
1906.47619	0.011494253	0.024931582	Returning_Visitor	FALSE
819.2715686	0.007972028	0.043864469	Returning_Visitor	TRUE
328.3214286	0	0.004419192	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
34.33333333	0.033333333	0.05	Returning_Visitor	FALSE
70	0.15	0.166666667	Returning_Visitor	FALSE
436.8125	0.001904762	0.028338002	Returning_Visitor	FALSE
402.3333333	0.028571429	0.052154195	Returning_Visitor	FALSE
1934.990476	0.042083333	0.043815476	Returning_Visitor	TRUE
576.8333333	0	0.019444444	Returning_Visitor	FALSE
1421.668627	0	0.000833333	Returning_Visitor	FALSE
934.3666667	0.024	0.054	Returning_Visitor	FALSE
277.5	0	0.011111111	New_Visitor	FALSE
751.5	0	0.014285714	Returning_Visitor	FALSE
195.5	0.0125	0.06875	Returning_Visitor	FALSE
918.0833333	0.0075	0.010666667	Returning_Visitor	FALSE
4797.987915	0.005607477	0.013726336	Returning_Visitor	FALSE
901.9166667	0.007189542	0.02627451	Returning_Visitor	FALSE
1093.154762	0	0.001428571	Returning_Visitor	FALSE
2382.428571	0.022641509	0.048227559	Returning_Visitor	TRUE
0	0.2	0.2	Returning_Visitor	FALSE
1417.666667	0.016117216	0.048717949	Returning_Visitor	TRUE
1948.713745	0.001724138	0.021055381	Returning_Visitor	FALSE
588.7190476	0	0.014782609	Returning_Visitor	FALSE
356.1666667	0.002702703	0.012162162	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
13	0.066666667	0.133333333	Returning_Visitor	FALSE
1156.384921	0.008	0.0355	Returning_Visitor	FALSE
1995.466667	0.003333333	0.025396825	Returning_Visitor	FALSE
429	0	0.05	Returning_Visitor	FALSE
1424.866667	0.004081633	0.020779221	Returning_Visitor	FALSE
444.1	0	0.016	Returning_Visitor	FALSE
333.9	0	0.007142857	New_Visitor	FALSE
22	0.08	0.12	Returning_Visitor	FALSE
558.3333333	0	0.026666667	Returning_Visitor	FALSE
94.33333333	0	0.028571429	Returning_Visitor	FALSE
760.25	0	0.011764706	New_Visitor	FALSE
189	0	0.066666667	Returning_Visitor	FALSE
981	0.024	0.048	Returning_Visitor	FALSE
123	0	0.02	Returning_Visitor	FALSE
773.5595238	0	0.027572016	Returning_Visitor	FALSE
944.9166667	0	0.014285714	Returning_Visitor	TRUE
155	0.066666667	0.1	Returning_Visitor	FALSE
418	0	0.014285714	New_Visitor	FALSE
1092.364286	0	0.006321839	Returning_Visitor	FALSE
485.0833333	0	0.011764706	Returning_Visitor	FALSE
672.5833333	0.0125	0.039583333	Returning_Visitor	FALSE
151.5	0	0.028571429	Returning_Visitor	FALSE
1022.474026	0.000833333	0.012361111	Returning_Visitor	FALSE
765.1666667	0	0.006666667	Returning_Visitor	FALSE
2235	0.004347826	0.025362319	Returning_Visitor	TRUE
259.5	0	0.015384615	Returning_Visitor	FALSE
324	0.104166667	0.131944444	Returning_Visitor	FALSE
48	0.05	0.075	Returning_Visitor	TRUE
0	0.2	0.2	Returning_Visitor	FALSE
2207.833333	0.001041667	0.016921296	Returning_Visitor	FALSE
512.8333333	0.021052632	0.046491228	Returning_Visitor	FALSE
4126.353297	0.001363636	0.011363949	Returning_Visitor	FALSE
837.3666667	0.021052632	0.054586466	Returning_Visitor	TRUE
72	0.025	0.05	Returning_Visitor	FALSE
1986.251515	0	0.009553204	Returning_Visitor	FALSE
2347.716667	0.028169014	0.037793427	Returning_Visitor	FALSE
13	0.133333333	0.133333333	Returning_Visitor	FALSE
287.5	0.066666667	0.087037037	Returning_Visitor	FALSE
497.1	0	0.009848485	Returning_Visitor	FALSE
1245	0	0.1	Returning_Visitor	FALSE
3262.350896	0.003125	0.010909616	Returning_Visitor	FALSE
1541.327451	0.000653595	0.023288614	Returning_Visitor	FALSE
125	0.05	0.075	Returning_Visitor	FALSE
1793.777778	0.017857143	0.031725417	Returning_Visitor	FALSE
885	0	0.036111111	Returning_Visitor	FALSE
646.2857143	0	0.005882353	Returning_Visitor	FALSE
7253.676493	0.006570513	0.020305773	Returning_Visitor	FALSE
55	0	0.033333333	Returning_Visitor	FALSE
344.3214286	0.00617284	0.033333333	Returning_Visitor	FALSE
21.66666667	0	0.02	New_Visitor	FALSE
334	0.08	0.116	Returning_Visitor	TRUE
0	0.2	0.2	Returning_Visitor	FALSE
608.5227273	0.015384615	0.021952663	Returning_Visitor	TRUE
4	0.125	0.175	Returning_Visitor	FALSE
1977.385088	0	0.007471264	Returning_Visitor	FALSE
1569.166667	0.013333333	0.028666667	Returning_Visitor	FALSE
806.5	0	0.009375	Returning_Visitor	FALSE
631.3068627	0.021142857	0.047901224	Returning_Visitor	FALSE
782.0833333	0	0.005882353	New_Visitor	FALSE
347	0	0.023076923	Returning_Visitor	TRUE
1562.333333	0.038709677	0.062580645	Returning_Visitor	FALSE
1199.522619	0.004761905	0.011534392	Returning_Visitor	FALSE
299.5	0.015789474	0.022807018	Returning_Visitor	TRUE
103.8333333	0.033333333	0.055555556	Returning_Visitor	FALSE
2250.083333	0	0.019565217	Returning_Visitor	FALSE
82	0.04	0.06	New_Visitor	FALSE
747	0.033333333	0.066666667	Returning_Visitor	FALSE
298.6904762	0	0.002083333	Returning_Visitor	TRUE
1572.27381	0.003870968	0.017803379	Returning_Visitor	FALSE
241.7692308	0	0.020416667	Returning_Visitor	FALSE
2839.75	0	0.006593407	New_Visitor	FALSE
275.702381	0.04	0.06	Returning_Visitor	FALSE
681.7619048	0.015384615	0.032988166	Returning_Visitor	FALSE
95.5	0	0.013333333	Returning_Visitor	FALSE
2072.666667	0.007207207	0.031081081	Returning_Visitor	FALSE
214.25	0.091666667	0.097777778	Returning_Visitor	FALSE
207.5702479	0	0.007936508	Returning_Visitor	FALSE
201.1333333	0	0.02	New_Visitor	FALSE
120.4	0	0	New_Visitor	FALSE
1342.083333	0	0.004385965	New_Visitor	FALSE
7	0	0.1	Returning_Visitor	FALSE
608.8833333	0.009375	0.03125	Returning_Visitor	FALSE
315.4	0	0.011111111	New_Visitor	FALSE
419.6	0.038095238	0.068253968	Returning_Visitor	TRUE
80.5	0	0.01	New_Visitor	TRUE
1721.906667	0	0.005932203	Returning_Visitor	TRUE
2307.661212	0.025510204	0.035488428	Returning_Visitor	TRUE
41.4	0.075	0.125	Returning_Visitor	FALSE
652.3766667	0.012121212	0.016161616	Returning_Visitor	FALSE
6512.010952	0.002645503	0.012248677	Returning_Visitor	FALSE
493.3033901	0	0.01660575	Returning_Visitor	FALSE
209.7	0.023529412	0.038235294	Returning_Visitor	FALSE
68.4	0	0.08	Returning_Visitor	FALSE
942.8	0	0.03	New_Visitor	FALSE
5692.211713	0.006451613	0.033623455	Returning_Visitor	FALSE
106.8	0	0.04	New_Visitor	FALSE
1011.016667	0.018918919	0.043243243	Returning_Visitor	FALSE
307.6166667	0	0.010526316	Returning_Visitor	TRUE
701.0166667	0	0.001666667	Returning_Visitor	FALSE
478.6	0.04375	0.079166667	Returning_Visitor	TRUE
710.0666667	0	0.007692308	Returning_Visitor	FALSE
259	0	0.04	Returning_Visitor	FALSE
1228.5	0.039705882	0.059313725	Returning_Visitor	FALSE
1514.3	0.036363636	0.066666667	Returning_Visitor	TRUE
278.4333333	0.007142857	0.026190476	Returning_Visitor	FALSE
86.53333333	0	0.066666667	Returning_Visitor	TRUE
528.9666667	0.007692308	0.037179487	Returning_Visitor	FALSE
402.75	0.015384615	0.034065934	Returning_Visitor	FALSE
0	0.1	0.2	New_Visitor	TRUE
2988.883333	0	0.002903226	Returning_Visitor	FALSE
844.58	0.05952381	0.085396825	Returning_Visitor	FALSE
407.6833333	0.006666667	0.011555556	Returning_Visitor	FALSE
964.4666667	0	0.003571429	New_Visitor	FALSE
201.6	0.026666667	0.04	New_Visitor	FALSE
523.6	0	0.013333333	Returning_Visitor	FALSE
968.6924242	0	0	Returning_Visitor	FALSE
207.9333333	0	0.04	New_Visitor	FALSE
1062.666667	0	0.0125	New_Visitor	FALSE
2697.022104	0	0.009471471	Returning_Visitor	FALSE
2707.386667	0	0.009722222	Returning_Visitor	TRUE
303.1	0.028571429	0.014285714	Returning_Visitor	FALSE
3572.241757	0.005797101	0.012314449	Returning_Visitor	FALSE
12	0.1	0.1	Returning_Visitor	FALSE
3287	0.036842105	0.075814536	Returning_Visitor	FALSE
902.77	0.022222222	0.04037037	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	TRUE
519.8666667	0	0	Returning_Visitor	FALSE
1091.394074	0	0.003594771	New_Visitor	TRUE
349.5761905	0	0.004761905	New_Visitor	FALSE
1087.7	0	0.004861111	Returning_Visitor	FALSE
1182.432333	0.000684932	0.002998087	Returning_Visitor	TRUE
1254	0	0.019327731	New_Visitor	TRUE
778.8333333	0	0.009469697	New_Visitor	TRUE
378.4	0.02962963	0.030864198	Returning_Visitor	FALSE
2248.914286	0.012077922	0.029349567	Returning_Visitor	FALSE
558.6111111	0.009090909	0.046464646	Returning_Visitor	FALSE
191.1	0	0.0125	Returning_Visitor	FALSE
267.5666667	0	0.009090909	New_Visitor	FALSE
4152.7631	0.014979592	0.017561939	Returning_Visitor	TRUE
645.2	0.0125	0.05	Returning_Visitor	TRUE
991.7155466	0.008888889	0.011659808	Returning_Visitor	FALSE
1677.666667	0.010666667	0.040444444	Returning_Visitor	FALSE
354.9	0	0.06	Returning_Visitor	FALSE
74.6	0	0.066666667	Returning_Visitor	TRUE
1304.973333	0.003921569	0.008309991	Returning_Visitor	FALSE
95	0.028571429	0.028571429	New_Visitor	FALSE
873.64	0	0.006785714	Returning_Visitor	FALSE
1807.227778	0.016091954	0.0348659	Returning_Visitor	FALSE
1667.158421	0	0.002547045	Returning_Visitor	TRUE
227.1	0.022222222	0.066666667	Returning_Visitor	FALSE
331.3	0	0.015384615	Returning_Visitor	FALSE
118.9133333	0	0.01473138	Returning_Visitor	FALSE
165.4	0.0125	0.041666667	Returning_Visitor	FALSE
147.9	0	0.036363636	New_Visitor	TRUE
203	0	0	Returning_Visitor	FALSE
165.1	0	0.016666667	New_Visitor	FALSE
1553.52381	0.005128205	0.01025641	Returning_Visitor	FALSE
777.4146154	0.004255319	0.016960486	Returning_Visitor	TRUE
0	0	0.033333333	New_Visitor	TRUE
441.6045455	0	0.00625	New_Visitor	FALSE
897.19	0	0.002898551	New_Visitor	TRUE
352.7	0	0.014285714	Returning_Visitor	FALSE
214.0533333	0.016666667	0.03015873	Returning_Visitor	FALSE
278.1366667	0	0.007692308	New_Visitor	FALSE
66.53333333	0	0.02	New_Visitor	TRUE
1321.7	0	0.010833333	Returning_Visitor	FALSE
1570.133333	0	0.005357143	New_Visitor	TRUE
1893.466667	0	0.02	Returning_Visitor	FALSE
1070.098072	0.018627451	0.027103099	Returning_Visitor	FALSE
1114.733333	0.015384615	0.026098901	Returning_Visitor	TRUE
469.54	0	0.008695652	New_Visitor	FALSE
1582.533333	0.006666667	0.022222222	Returning_Visitor	FALSE
33.2	0	0.066666667	Returning_Visitor	TRUE
682.1833333	0	0.001388889	Returning_Visitor	FALSE
287.5	0	0.027272727	Returning_Visitor	FALSE
1939.571111	0.003773585	0.010539084	Returning_Visitor	FALSE
3611.978569	0.000641026	0.00210649	Returning_Visitor	FALSE
1555.967143	0	0.001724138	New_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
413	0	0.0125	New_Visitor	FALSE
62.4	0	0.066666667	Returning_Visitor	FALSE
889.3666667	0	0.003030303	Returning_Visitor	FALSE
4306.612355	0.001075269	0.019375648	Returning_Visitor	TRUE
1069.7	0	0.046666667	Returning_Visitor	FALSE
1199.616667	0	0.00617284	Returning_Visitor	TRUE
1893.619048	0.016825397	0.030138889	Returning_Visitor	FALSE
1324.68	0	0.003864734	New_Visitor	FALSE
230.5666667	0	0.023958333	Returning_Visitor	FALSE
98.56666667	0.066666667	0.101666667	Returning_Visitor	TRUE
33.2	0.133333333	0.166666667	Returning_Visitor	TRUE
5194.857143	0.001754386	0.013972431	Returning_Visitor	FALSE
342.6866667	0	0.009090909	New_Visitor	FALSE
2517.583333	0.007751938	0.013881932	Returning_Visitor	FALSE
806.5	0	0.009615385	Returning_Visitor	TRUE
348.0333333	0.077777778	0.111111111	Returning_Visitor	FALSE
283.7	0.018181818	0.036363636	Returning_Visitor	FALSE
907.2363636	0.020411523	0.023212197	Returning_Visitor	FALSE
122.1666667	0	0.02	New_Visitor	TRUE
259.2	0	0.007407407	New_Visitor	FALSE
58.2	0.066666667	0.044444444	Returning_Visitor	FALSE
47.13333333	0.04	0.06	Returning_Visitor	FALSE
0	0	0.066666667	New_Visitor	FALSE
2000.618333	0	0.003703704	Returning_Visitor	FALSE
140	0.05	0.1	Returning_Visitor	FALSE
4143.175238	0.019711538	0.03900641	Returning_Visitor	FALSE
812.2873894	0	0.022732152	Returning_Visitor	FALSE
3252.200476	0.005479452	0.024292237	Returning_Visitor	FALSE
471.4777778	0	0.004545455	Returning_Visitor	FALSE
764.1333333	0	0.014444444	Returning_Visitor	FALSE
1275.9	0.052380952	0.101587302	Returning_Visitor	FALSE
458.5	0.025	0.03	Returning_Visitor	FALSE
86.36	0.0625	0.11875	Returning_Visitor	TRUE
152.6	0.044444444	0.096296296	Returning_Visitor	FALSE
420.2466667	0.042105263	0.064912281	Returning_Visitor	TRUE
136.1	0.066666667	0.066666667	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
1779.163333	0.003278689	0.020243418	Returning_Visitor	FALSE
5175.377371	0.002666667	0.008978355	Returning_Visitor	FALSE
3428.527381	0.018642295	0.043830926	Returning_Visitor	FALSE
137	0	0.02	New_Visitor	TRUE
1356.866667	0	0.010526316	Returning_Visitor	FALSE
5771.466862	0.002755906	0.014537746	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
479.5857143	0.005	0.010555556	Returning_Visitor	TRUE
131.2	0	0.026666667	Returning_Visitor	FALSE
161.8666667	0	0.010526316	New_Visitor	TRUE
261.8	0.01	0.04	Returning_Visitor	TRUE
184.1	0	0.035714286	Returning_Visitor	FALSE
555.4	0.044444444	0.055555556	Returning_Visitor	FALSE
2621.621429	0.021212121	0.044507576	Returning_Visitor	FALSE
230.2	0	0.019047619	New_Visitor	FALSE
191.15	0	0.02	New_Visitor	FALSE
4	0	0.1	Returning_Visitor	FALSE
45.2	0.08	0.1	Returning_Visitor	FALSE
136.0666667	0	0.052857143	Returning_Visitor	FALSE
128.5	0.036363636	0.081818182	Returning_Visitor	TRUE
2653.5	0	0.04	Returning_Visitor	FALSE
27.2	0	0.033333333	New_Visitor	FALSE
6186.17226	0.022541254	0.03820917	Returning_Visitor	FALSE
58.4	0	0.066666667	Returning_Visitor	FALSE
1163.266667	0.061111111	0.083333333	Returning_Visitor	TRUE
440.2261905	0.026315789	0.023684211	Returning_Visitor	FALSE
1489.590909	0.009459459	0.03816999	Returning_Visitor	FALSE
0	0	0.022222222	Returning_Visitor	TRUE
1590.42	0.010344828	0.021551724	Returning_Visitor	FALSE
545.1	0.01	0.031666667	Returning_Visitor	FALSE
517.4	0	0.034285714	Returning_Visitor	TRUE
275	0	0.05	New_Visitor	FALSE
199.1333333	0	0.006060606	New_Visitor	FALSE
583	0	0.025	Returning_Visitor	FALSE
1556.523333	0.005681818	0.012878788	Returning_Visitor	TRUE
328.3	0	0.010526316	New_Visitor	TRUE
572.6	0	0.013333333	Returning_Visitor	TRUE
2031.506667	0.013043478	0.023913043	Returning_Visitor	FALSE
129.7611111	0.017857143	0.068923933	Returning_Visitor	FALSE
307.7	0.007692308	0.034615385	Returning_Visitor	TRUE
276.7333333	0.010526316	0.021052632	Returning_Visitor	TRUE
187	0	0	Returning_Visitor	FALSE
4044.465674	0.008889185	0.030612404	Returning_Visitor	FALSE
4208.752099	0.003477744	0.015856149	Returning_Visitor	TRUE
7548.633333	0.013471503	0.029620035	Returning_Visitor	FALSE
267.3	0	0.016666667	New_Visitor	TRUE
820.3636364	0.035087719	0.061650605	Returning_Visitor	FALSE
791.8	0.021621622	0.046846847	Returning_Visitor	FALSE
2518.266667	0.01025641	0.012576313	New_Visitor	TRUE
1804.011111	0	0.005022447	Returning_Visitor	FALSE
781.5166667	0.005555556	0.008333333	New_Visitor	TRUE
510.38	0.007692308	0.023076923	Returning_Visitor	FALSE
87.6	0	0.04	Returning_Visitor	FALSE
2012.660952	0	0.001408451	New_Visitor	TRUE
309.55	0	0.029166667	Returning_Visitor	FALSE
1556.491429	0.036206897	0.067624521	Returning_Visitor	TRUE
1061.55	0.003703704	0.018518519	Returning_Visitor	FALSE
182.5142857	0	0.001666667	Returning_Visitor	FALSE
125.2666667	0.044444444	0.103703704	Returning_Visitor	TRUE
75.05	0.066666667	0.111111111	Returning_Visitor	FALSE
118.5	0	0.042857143	Returning_Visitor	FALSE
227.3333333	0	0.009183673	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	TRUE
1808.162266	0.045307443	0.06290128	Returning_Visitor	FALSE
1219.7	0	0.00952381	New_Visitor	FALSE
893.45	0	0.011458333	Returning_Visitor	FALSE
268.4	0	0.04	Returning_Visitor	FALSE
0	0	0.1	Returning_Visitor	FALSE
2347.333333	0.004545455	0.015909091	Returning_Visitor	FALSE
817.7958109	0.034492302	0.05715957	Returning_Visitor	FALSE
1011.916667	0	0.018285714	Returning_Visitor	FALSE
1646.2	0.025	0.075	Returning_Visitor	FALSE
2383.139223	0.019666667	0.036723457	Returning_Visitor	FALSE
752.56	0	0.000696864	New_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
199.6	0	0.014285714	New_Visitor	FALSE
386.18	0.004347826	0.016521739	Returning_Visitor	FALSE
464.9333333	0.006451613	0.033870968	Returning_Visitor	FALSE
217.6	0	0	New_Visitor	TRUE
3210.848218	0.00212766	0.020921986	Returning_Visitor	TRUE
873	0.01	0.02	Returning_Visitor	FALSE
277.45	0.06	0.09	Returning_Visitor	FALSE
512.7166667	0.007142857	0.013571429	Returning_Visitor	TRUE
1286.050476	0.0125	0.019886364	Returning_Visitor	FALSE
9630.209524	0.053355457	0.066158871	Other	FALSE
140.2	0	0.044444444	New_Visitor	TRUE
43.7	0	0.057142857	Returning_Visitor	FALSE
606.3666667	0.015789474	0.026754386	Returning_Visitor	FALSE
243.75	0	0.038571429	Returning_Visitor	TRUE
254.25	0.025	0.042222222	Returning_Visitor	TRUE
539.5	0.011111111	0.018888889	Returning_Visitor	FALSE
135.2	0	0.025	New_Visitor	FALSE
346.3866667	0	0.029411765	Returning_Visitor	FALSE
2103.938772	0.013731061	0.038809156	Returning_Visitor	FALSE
768.4133333	0.004878049	0.013617886	Returning_Visitor	FALSE
5738.902193	0	0.020187793	Returning_Visitor	FALSE
64.6	0.05	0.075	Returning_Visitor	FALSE
559.56	0.008	0.008	Returning_Visitor	FALSE
352	0	0.007692308	New_Visitor	TRUE
53.4	0.12	0.14	Returning_Visitor	TRUE
55.4	0	0.05	New_Visitor	FALSE
206.6	0	0.005555556	New_Visitor	FALSE
1267.453333	0.004761905	0.020634921	Returning_Visitor	FALSE
621.2	0	0.009333333	Returning_Visitor	TRUE
148.9333333	0	0.04	Returning_Visitor	FALSE
597.6	0.019047619	0.018594104	Returning_Visitor	TRUE
654.0666667	0	0.029844961	Returning_Visitor	FALSE
0	0.05	0.1	Returning_Visitor	FALSE
2359.522438	0.016666667	0.028709742	Returning_Visitor	FALSE
44.8	0	0.05	Returning_Visitor	TRUE
579.3	0	0.009090909	New_Visitor	FALSE
118.2666667	0	0.014285714	Returning_Visitor	TRUE
651.7658974	0	0.009230769	Returning_Visitor	FALSE
728.8666667	0.037373737	0.063636364	Returning_Visitor	TRUE
1712.776667	0.013333333	0.040833333	Returning_Visitor	FALSE
2498.866667	0	0.014444444	Returning_Visitor	FALSE
1371.415714	0.002539683	0.011752445	Returning_Visitor	TRUE
3362.749679	0.025170765	0.042322417	Returning_Visitor	FALSE
515.2333333	0	0.02	Returning_Visitor	FALSE
2636.513492	0.04781874	0.061364567	Returning_Visitor	TRUE
1644.233333	0	0.015384615	New_Visitor	FALSE
171.7	0.016666667	0.05	Returning_Visitor	FALSE
1747.7	0.007692308	0.025641026	Returning_Visitor	FALSE
270.9	0	0.014285714	New_Visitor	FALSE
1474.533333	0.014814815	0.030123457	Returning_Visitor	TRUE
255	0	0.066666667	Returning_Visitor	FALSE
1131.8	0.024	0.033142857	Returning_Visitor	TRUE
303.1	0	0.033333333	Returning_Visitor	FALSE
327.5380952	0	0.00625	New_Visitor	FALSE
1867.033333	0	0.020512821	Returning_Visitor	FALSE
0	0.2	0.2	New_Visitor	FALSE
50.2	0	0.066666667	Returning_Visitor	FALSE
16.2	0	0.05	New_Visitor	FALSE
806.0266667	0	0.002666667	New_Visitor	FALSE
243.3	0	0.05	Returning_Visitor	FALSE
4864.147143	0	0.002380952	New_Visitor	TRUE
374.9	0	0.047619048	Returning_Visitor	FALSE
672.95	0	0.027179487	Returning_Visitor	FALSE
109.5	0	0.013333333	New_Visitor	FALSE
623.2	0.022222222	0.044444444	Returning_Visitor	TRUE
137.6	0	0.0375	New_Visitor	FALSE
1083.75163	0.006666667	0.011684359	Returning_Visitor	FALSE
1955.168685	0.015359477	0.037057104	Returning_Visitor	TRUE
3357.053333	0.015533981	0.043527508	Returning_Visitor	FALSE
1200.354444	0.003225806	0.023655914	Returning_Visitor	FALSE
1268.266667	0.002702703	0.00954955	Returning_Visitor	FALSE
4622	0.027160494	0.090123457	Returning_Visitor	FALSE
470.8966667	0	0.005	New_Visitor	FALSE
1085.891081	0.025952381	0.041398682	Returning_Visitor	FALSE
1109.233333	0	0.001666667	New_Visitor	FALSE
587.2	0.013333333	0.04	Returning_Visitor	TRUE
283.3333333	0.033333333	0.058333333	Returning_Visitor	FALSE
48	0.057142857	0.057142857	Returning_Visitor	TRUE
369.1	0	0.004	New_Visitor	FALSE
436.8	0.074074074	0.088888889	Returning_Visitor	FALSE
5	0	0.04	New_Visitor	FALSE
4376.902655	0.007272727	0.021707552	Returning_Visitor	FALSE
1427.676667	0	0.021875	Returning_Visitor	FALSE
511.2	0.0125	0.01875	Returning_Visitor	FALSE
518.3966667	0.006060606	0.013333333	Returning_Visitor	TRUE
7220.776667	0.001960784	0.013366013	Returning_Visitor	FALSE
552.48	0.005263158	0.016140351	Returning_Visitor	FALSE
259.5533333	0.011111111	0.05	Returning_Visitor	FALSE
799.1049417	0.004347826	0.017574237	Returning_Visitor	TRUE
1007.233333	0	0.027586207	Returning_Visitor	FALSE
1668.125238	0.004444444	0.024107744	Returning_Visitor	FALSE
189.2	0	0.014285714	Returning_Visitor	FALSE
2303.96	0.019496855	0.036855346	Returning_Visitor	FALSE
158.42	0	0.05	Returning_Visitor	FALSE
1702.5	0.016666667	0.037179487	Returning_Visitor	TRUE
11	0	0.1	Returning_Visitor	TRUE
546.669697	0	0.004393939	Returning_Visitor	FALSE
279.7666667	0	0.033333333	New_Visitor	FALSE
1077.373333	0.034126984	0.035714286	Returning_Visitor	FALSE
1534.815256	0.022807018	0.036908939	Returning_Visitor	FALSE
268.4525974	0	0.014267677	Returning_Visitor	FALSE
116.8	0.028571429	0.114285714	Returning_Visitor	FALSE
477.7	0	0.007142857	New_Visitor	TRUE
4402.25	0	0.001041667	New_Visitor	FALSE
334.4	0	0.025	Returning_Visitor	FALSE
408.4666667	0	0	Returning_Visitor	TRUE
5943.547619	0.032236842	0.038623482	Returning_Visitor	FALSE
479.1	0	0.009375	New_Visitor	FALSE
677.3333333	0	0.032	Returning_Visitor	FALSE
2074.929524	0	0.016935484	Returning_Visitor	FALSE
4204.433333	0.009722222	0.021345899	Returning_Visitor	FALSE
71	0	0.028571429	New_Visitor	FALSE
139.4333333	0	0.007017544	New_Visitor	TRUE
591.2640602	0	0.013028631	Returning_Visitor	FALSE
3747.833333	0.020930233	0.051162791	Returning_Visitor	FALSE
274.3	0	0.06	Returning_Visitor	FALSE
1280.02	0	0.019047619	Returning_Visitor	FALSE
2435.697531	0.00952381	0.017460317	Returning_Visitor	FALSE
4536.308139	0.032304527	0.054759418	Returning_Visitor	FALSE
203.35	0.025	0.066666667	Returning_Visitor	FALSE
421.7857143	0	0.023529412	New_Visitor	FALSE
485.6333333	0.019354839	0.038709677	Returning_Visitor	FALSE
836.1	0	0.004545455	New_Visitor	FALSE
1500.213333	0	0.003333333	Returning_Visitor	FALSE
845.3	0	0.033333333	New_Visitor	TRUE
194.4	0	0.025	Returning_Visitor	FALSE
58.6	0	0.05	Returning_Visitor	FALSE
1911.711111	0.015384615	0.036666667	Returning_Visitor	TRUE
253.1	0.057142857	0.078571429	Returning_Visitor	FALSE
36.6	0	0.033333333	Returning_Visitor	FALSE
0	0.18	0.181818182	Returning_Visitor	FALSE
821.8933333	0.001515152	0.042424242	Returning_Visitor	FALSE
1693.73	0.034545455	0.054839161	Returning_Visitor	FALSE
157.0666667	0	0.016666667	Returning_Visitor	FALSE
804.0430818	0	0.002090109	Returning_Visitor	FALSE
1514.703333	0.005	0.011342593	Returning_Visitor	TRUE
501.0714286	0	0.034666667	Returning_Visitor	TRUE
9447.578514	0.012661499	0.025758194	Returning_Visitor	FALSE
437.4	0.018181818	0.027272727	Returning_Visitor	TRUE
719.8833333	0	0.018518519	Returning_Visitor	TRUE
521.8666667	0	0.00625	New_Visitor	FALSE
55.3	0	0.025	Returning_Visitor	FALSE
2150.433333	0.007228916	0.020883534	Returning_Visitor	FALSE
707.9116667	0	0.017241379	Returning_Visitor	FALSE
96.7	0	0	Returning_Visitor	TRUE
443.75	0	0.006451613	Returning_Visitor	FALSE
27.26666667	0	0.028571429	New_Visitor	FALSE
643.4333333	0	0.019047619	Returning_Visitor	FALSE
283.7214286	0.014473684	0.022222222	Returning_Visitor	FALSE
883.9761905	0.02	0.029333333	Returning_Visitor	TRUE
18.1	0.033333333	0.061111111	Returning_Visitor	TRUE
1970	0	0	Returning_Visitor	FALSE
52.3	0	0.1	Returning_Visitor	FALSE
1888.2	0	0.027272727	Returning_Visitor	FALSE
1092.183333	0	0.00625	Returning_Visitor	FALSE
244.2	0.027272727	0.063636364	Returning_Visitor	TRUE
74.6	0.109090909	0.127272727	Returning_Visitor	FALSE
2104.573984	0.007189542	0.034273974	Returning_Visitor	FALSE
1487.229317	0.004545455	0.019638695	Returning_Visitor	FALSE
2623.580864	0	0.004244028	Returning_Visitor	FALSE
875.9333333	0.031770833	0.072395833	Returning_Visitor	FALSE
2968.9	0.021428571	0.036904762	Returning_Visitor	FALSE
310.9714286	0.031578947	0.035247209	Returning_Visitor	FALSE
675.2020988	0.015	0.019412202	Returning_Visitor	FALSE
1321.322222	0	0.021428571	Returning_Visitor	FALSE
2227.8	0	0.021428571	New_Visitor	FALSE
6412.233333	0	0.026687598	Returning_Visitor	FALSE
4	0	0.04	New_Visitor	TRUE
295.3333333	0.016666667	0.058333333	Returning_Visitor	TRUE
1216.364286	0.050909091	0.073225108	Returning_Visitor	TRUE
1608.7	0	0.002857143	New_Visitor	FALSE
